紀錄時間,類別,機組,發電量(MW),備註
2026-01-20 14:36,太陽能購電(註13),碩力光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),天英光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),志光光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),永堯光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),昱昶光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),星崙光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),新和光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),生利光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),廷和光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),星股光(註10),-,-
2026-01-20 14:36,太陽能購電(註13),其它購電太陽能,14327.6,0.000%
2026-01-20 14:36,,小計,14681.9(25.453%),
2026-01-20 14:36,,台電自有地熱,0.8,0.000%
2026-01-20 14:36,,購電地熱,6.4,49.620%
2026-01-20 14:36,,生質能(Biofuel),60.7,64.622%
2026-01-20 14:36,,小計,67.9(0.118%),
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#1,250.0,66.680%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#2,250.0,0.000%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#3,250.0,69.040%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#4,250.0,0.000%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#1,267.0,82.022%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#2,267.0,0.000%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#3,267.0,80.112%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#4,267.0,63.858%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#5,267.0,0.000%
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#6,267.0,0.000%
2026-01-20 14:36,電池(Battery),電池(註16),811.3,21.176%
2026-01-20 14:36,,小計,3413.3(5.917%),
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#1,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#2,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#3,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),大觀二#4,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#1,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#2,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#3,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#4,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#5,-,-
2026-01-20 14:36,抽蓄水力(Pumped Hydro),明潭#6,-,-
2026-01-20 14:36,電池(Battery),電池(註16),-,-
2026-01-20 15:36,,林口#1,800.0,94.637%
2026-01-20 15:36,,林口#2,800.0,0.000%
2026-01-20 15:36,,林口#3,800.0,94.275%
2026-01-20 15:36,,台中#1,550.0,66.964%
2026-01-20 15:36,,台中#2,550.0,68.236%
2026-01-20 15:36,,台中#3,550.0,69.364%
2026-01-20 15:36,,台中#4,550.0,0.000%
2026-01-20 15:36,,台中#5,550.0,69.182%
2026-01-20 15:36,,台中#6,550.0,0.000%
2026-01-20 15:36,,台中#7,550.0,69.273%
2026-01-20 15:36,,台中#8,550.0,70.382%
2026-01-20 15:36,,台中#9,550.0,0.000%
2026-01-20 15:36,,台中#10,550.0,80.109%
2026-01-20 15:36,,興達#1(註15),-,-
2026-01-20 15:36,,興達#2(註15),-,-
2026-01-20 15:36,,興達#3(註15),-,-
2026-01-20 15:36,,興達#4(註12),550.0,0.000%
2026-01-20 15:36,,大林#1,800.0,0.000%
2026-01-20 15:36,,大林#2,800.0,94.438%
2026-01-20 15:36,,小計,10050.0(17.423%),
2026-01-20 15:36,,汽電共生,631.4,-
2026-01-20 15:36,,小計,631.4(1.095%),
2026-01-20 15:36,,和平#1,648.6,92.344%
2026-01-20 15:36,,和平#2,660.0,89.348%
2026-01-20 15:36,,小計,1308.6(2.269%),
2026-01-20 15:36,,大潭CC#1,742.7,0.000%
2026-01-20 15:36,,大潭CC#2,742.7,55.702%
2026-01-20 15:36,,大潭CC#3,724.7,81.772%
2026-01-20 15:36,,大潭CC#4,724.7,79.950%
2026-01-20 15:36,,大潭CC#5,724.7,70.788%
2026-01-20 15:36,,大潭CC#6,724.7,83.897%
2026-01-20 15:36,,大潭CC#7(註10),-,-
2026-01-20 15:36,,大潭CC#8,1123.6,0.000%
2026-01-20 15:36,,大潭CC#9,1123.6,100.060%
2026-01-20 15:36,,通霄CC#1,892.6,104.224%
2026-01-20 15:36,,通霄CC#2,892.6,90.432%
2026-01-20 15:36,,通霄CC#3,892.6,99.765%
2026-01-20 15:36,,通霄CC#6,321.2,97.323%
2026-01-20 15:36,,通霄GT#9,180.9,0.000%
2026-01-20 15:36,,台中CC#1(註10),-,-
2026-01-20 15:36,,興達新CC#1,1300.0,0.000%
2026-01-20 15:36,,興達新CC#2(註10),-,-
2026-01-20 15:36,,興達CC#1,445.2,44.655%
2026-01-20 15:36,,興達CC#2,445.2,47.800%
2026-01-20 15:36,,興達CC#3,445.2,0.000%
2026-01-20 15:36,,興達CC#4,445.2,69.768%
2026-01-20 15:36,,興達CC#5,445.2,0.000%
2026-01-20 15:36,,南部CC#1,288.8,49.896%
2026-01-20 15:36,,南部CC#2,288.8,104.017%
2026-01-20 15:36,,南部CC#3,288.8,104.744%
2026-01-20 15:36,,南部CC#4,251.4,99.841%
2026-01-20 15:36,,大林#5,-,-
2026-01-20 15:36,,大林#6,550.0,54.036%
2026-01-20 15:36,,小計,15005.0(26.013%),
2026-01-20 15:36,,海湖#1,450.0,102.067%
2026-01-20 15:36,,新桃#1,630.0,0.000%
2026-01-20 15:36,,國光#1,480.0,88.937%
2026-01-20 15:36,,星彰#1,506.9,87.500%
2026-01-20 15:36,,星元#1,549.1,101.493%
2026-01-20 15:36,,嘉惠#1,700.0,98.429%
2026-01-20 15:36,,嘉惠#2,510.0,98.608%
2026-01-20 15:36,,豐德#1,506.9,87.461%
2026-01-20 15:36,,豐德#2,506.9,86.514%
2026-01-20 15:36,,豐德#3,1100.0,85.364%
2026-01-20 15:36,,小計,5939.7(10.297%),
2026-01-20 15:36,,協和#3,500.0,28.140%
2026-01-20 15:36,,協和#4,500.0,27.800%
2026-01-20 15:36,,澎湖尖山(註4),129.8,28.428%
2026-01-20 15:36,,小計,1129.8(1.959%),
2026-01-20 15:36,,核二Gas1,-,-
2026-01-20 15:36,,核二Gas2,-,-
2026-01-20 15:36,,核三Gas1,-,-
2026-01-20 15:36,,核三Gas2,-,-
2026-01-20 15:36,,台中Gas1&amp;2,140.0,0.000%
2026-01-20 15:36,,台中Gas3&amp;4,140.0,0.000%
2026-01-20 15:36,,金門塔山(註4),113.3,28.687%
2026-01-20 15:36,,馬祖珠山(註4),28.6,31.425%
2026-01-20 15:36,,離島其他(註4),41.2,N/A
2026-01-20 15:36,,小計,463.2(0.803%),
2026-01-20 15:36,,德基#1,78.0,0.000%
2026-01-20 15:36,,德基#2,78.0,0.000%
2026-01-20 15:36,,德基#3,78.0,0.000%
2026-01-20 15:36,,青山#1,92.0,0.000%
2026-01-20 15:36,,青山#2,92.0,0.000%
2026-01-20 15:36,,青山#3,92.0,0.000%
2026-01-20 15:36,,青山#4,92.0,0.000%
2026-01-20 15:36,,谷關#1,54.4,0.000%
2026-01-20 15:36,,谷關#2,54.4,12.305%
2026-01-20 15:36,,谷關#3,54.4,0.000%
2026-01-20 15:36,,谷關#4,54.4,0.000%
2026-01-20 15:36,,天輪#1,22.5,0.000%
2026-01-20 15:36,,天輪#2,22.5,0.000%
2026-01-20 15:36,,天輪#3,22.5,0.000%
2026-01-20 15:36,,天輪#4,22.5,0.000%
2026-01-20 15:36,,天輪#5,105.0,0.000%
2026-01-20 15:36,,馬鞍#1,66.7,8.840%
2026-01-20 15:36,,馬鞍#2,66.7,0.000%
2026-01-20 15:36,,卓蘭#1,40.0,0.000%
2026-01-20 15:36,,卓蘭#2,40.0,0.000%
2026-01-20 15:36,,萬大#1,10.4,0.000%
2026-01-20 15:36,,萬大#2,10.4,0.000%
2026-01-20 15:36,,萬大#3,15.3,0.000%
2026-01-20 15:36,,萬大#4,19.7,0.000%
2026-01-20 15:36,,松林#1&amp;2,20.9,0.000%
2026-01-20 15:36,,大觀一#1,22.0,29.545%
2026-01-20 15:36,,大觀一#2,22.0,0.000%
2026-01-20 15:36,,大觀一#3,22.0,30.455%
2026-01-20 15:36,,大觀一#4,22.0,30.909%
2026-01-20 15:36,,大觀一#5,22.0,30.000%
2026-01-20 15:36,,鉅工#1,21.8,12.874%
2026-01-20 15:36,,鉅工#2,21.8,23.908%
2026-01-20 15:36,,水里#1,12.8,0.002%
2026-01-20 15:36,,立霧#1&amp;#2,32.0,0.000%
2026-01-20 15:36,,龍澗#1,48.6,0.000%
2026-01-20 15:36,,龍澗#2,48.6,61.728%
2026-01-20 15:36,,碧海,61.2,78.758%
2026-01-20 15:36,,烏來&amp;桂山&amp;粗坑,40.5,44.444%
2026-01-20 15:36,,北部小水力(註6),31.1,71.978%
2026-01-20 15:36,,中部小水力(註6),31.3,10.864%
2026-01-20 15:36,,南部小水力(註6),7.2,50.209%
2026-01-20 15:36,,東部小水力(註6),54.6,59.707%
2026-01-20 15:36,,翡翠#1,70.0,0.000%
2026-01-20 15:36,,石門#1,45.0,0.000%
2026-01-20 15:36,,石門#2,45.0,0.000%
2026-01-20 15:36,,曾文#1,50.0,99.200%
2026-01-20 15:36,,義興#1,40.0,30.500%
2026-01-20 15:36,,名間,16.7,0.000%
2026-01-20 15:36,,嘉南西口、烏山頭和八田,22.5,25.372%
2026-01-20 15:36,,卑南,2.0,50.505%
2026-01-20 15:36,,捷祥關山,1.0,0.000%
2026-01-20 15:36,,其它購電小水力,6.1,N/A
2026-01-20 15:36,,小計(註5),2124.4(3.683%),
2026-01-20 15:36,陸域風力台電自有(註13),觀園,30.0,79.920%
2026-01-20 15:36,陸域風力台電自有(註13),台中港,35.0,67.757%
2026-01-20 15:36,陸域風力台電自有(註13),王功,23.0,100.435%
2026-01-20 15:36,陸域風力台電自有(註13),彰工,86.2,60.093%
2026-01-20 15:36,陸域風力台電自有(註13),雲麥,46.0,53.261%
2026-01-20 15:36,陸域風力台電自有(註13),四湖,28.0,89.286%
2026-01-20 15:36,陸域風力台電自有(註13),其它台電自有,84.7,63.842%
2026-01-20 15:36,陸域風力購電(註13),苗栗大鵬,42.0,86.905%
2026-01-20 15:36,陸域風力購電(註13),鹿威彰濱,55.2,87.681%
2026-01-20 15:36,陸域風力購電(註13),觀威觀音&amp;桃威新屋,48.3,85.300%
2026-01-20 15:36,陸域風力購電(註13),中威大安,75.9,118.972%
2026-01-20 15:36,陸域風力購電(註13),創維風,49.2,92.886%
2026-01-20 15:36,陸域風力購電(註13),新源崙背,25.2,96.825%
2026-01-20 15:36,陸域風力購電(註13),彰品風(註10),-,-
2026-01-20 15:36,陸域風力購電(註13),其它購電風力,178.4,52.242%
2026-01-20 15:36,離岸風力台電自有(註13),離岸一期,109.2,82.051%
2026-01-20 15:36,離岸風力台電自有(註13),離岸二期(註10),-,-
2026-01-20 15:36,離岸風力購電(註13),海洋竹南,128.0,96.328%
2026-01-20 15:36,離岸風力購電(註13),海能風,376.0,88.457%
2026-01-20 15:36,離岸風力購電(註13),沃一風,605.2,89.115%
2026-01-20 15:36,離岸風力購電(註13),沃二風,294.8,93.837%
2026-01-20 15:36,離岸風力購電(註13),沃四風(註10),-,-
2026-01-20 15:36,離岸風力購電(註13),沃南風(註10),-,-
2026-01-20 15:36,離岸風力購電(註13),芳一風,96.0,92.167%
2026-01-20 15:36,離岸風力購電(註13),芳二風,451.2,75.399%
2026-01-20 15:36,離岸風力購電(註13),允湖(註10),-,-
2026-01-20 15:36,離岸風力購電(註13),允西(註10),-,-
2026-01-20 15:36,離岸風力購電(註13),中能風(註10),-,-
2026-01-20 15:36,離岸風力購電(註13),龍A風(註10),-,-
2026-01-20 15:36,離岸風力購電(註13),龍B風(註10),-,-
2026-01-20 15:36,,小計,2867.5(4.971%),
2026-01-20 15:36,太陽能台電自有(註13),彰濱光,100.0,0.000%
2026-01-20 15:36,太陽能台電自有(註13),南鹽光,150.0,0.000%
2026-01-20 15:36,太陽能台電自有(註13),其它台電自有,24.3,0.000%
2026-01-20 15:36,太陽能購電(註13),崙尾光,-,-
2026-01-20 15:36,太陽能購電(註13),天衝光,-,-
2026-01-20 15:36,太陽能購電(註13),天篷光,80.0,0.000%
2026-01-20 15:36,太陽能購電(註13),寶興光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),聯華光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),向陽光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),星崴光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),碩力光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),天英光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),志光光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),永堯光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),昱昶光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),星崙光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),新和光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),生利光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),廷和光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),星股光(註10),-,-
2026-01-20 15:36,太陽能購電(註13),其它購電太陽能,14327.6,0.000%
2026-01-20 15:36,,小計,14681.9(25.453%),
2026-01-20 15:36,,台電自有地熱,0.8,0.000%
2026-01-20 15:36,,購電地熱,6.4,48.069%
2026-01-20 15:36,,生質能(Biofuel),60.7,66.106%
2026-01-20 15:36,,小計,67.9(0.118%),
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#1,250.0,59.920%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#2,250.0,0.000%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#3,250.0,0.000%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#4,250.0,0.000%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#1,267.0,66.030%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#2,267.0,0.000%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#3,267.0,64.644%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#4,267.0,0.000%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#5,267.0,0.000%
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#6,267.0,0.000%
2026-01-20 15:36,電池(Battery),電池(註16),811.3,0.000%
2026-01-20 15:36,,小計,3413.3(5.917%),
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#1,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#2,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#3,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),大觀二#4,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#1,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#2,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#3,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#4,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#5,-,-
2026-01-20 15:36,抽蓄水力(Pumped Hydro),明潭#6,-,-
2026-01-20 15:36,電池(Battery),電池(註16),-,-
2026-01-20 16:41,,林口#1,800.0,94.450%
2026-01-20 16:41,,林口#2,800.0,0.000%
2026-01-20 16:41,,林口#3,800.0,94.512%
2026-01-20 16:41,,台中#1,550.0,67.309%
2026-01-20 16:41,,台中#2,550.0,68.964%
2026-01-20 16:41,,台中#3,550.0,69.927%
2026-01-20 16:41,,台中#4,550.0,0.000%
2026-01-20 16:41,,台中#5,550.0,69.455%
2026-01-20 16:41,,台中#6,550.0,0.000%
2026-01-20 16:41,,台中#7,550.0,69.982%
2026-01-20 16:41,,台中#8,550.0,70.236%
2026-01-20 16:41,,台中#9,550.0,0.000%
2026-01-20 16:41,,台中#10,550.0,70.455%
2026-01-20 16:41,,興達#1(註15),-,-
2026-01-20 16:41,,興達#2(註15),-,-
2026-01-20 16:41,,興達#3(註15),-,-
2026-01-20 16:41,,興達#4(註12),550.0,0.000%
2026-01-20 16:41,,大林#1,800.0,0.000%
2026-01-20 16:41,,大林#2,800.0,94.738%
2026-01-20 16:41,,小計,10050.0(17.422%),
2026-01-20 16:41,,汽電共生,631.4,-
2026-01-20 16:41,,小計,631.4(1.095%),
2026-01-20 16:41,,和平#1,648.6,92.452%
2026-01-20 16:41,,和平#2,660.0,89.727%
2026-01-20 16:41,,小計,1308.6(2.268%),
2026-01-20 16:41,,大潭CC#1,742.7,0.000%
2026-01-20 16:41,,大潭CC#2,742.7,59.970%
2026-01-20 16:41,,大潭CC#3,724.7,71.533%
2026-01-20 16:41,,大潭CC#4,724.7,78.281%
2026-01-20 16:41,,大潭CC#5,724.7,73.810%
2026-01-20 16:41,,大潭CC#6,724.7,84.076%
2026-01-20 16:41,,大潭CC#7(註10),-,-
2026-01-20 16:41,,大潭CC#8,1123.6,0.000%
2026-01-20 16:41,,大潭CC#9,1123.6,100.843%
2026-01-20 16:41,,通霄CC#1,892.6,104.840%
2026-01-20 16:41,,通霄CC#2,892.6,95.048%
2026-01-20 16:41,,通霄CC#3,892.6,99.641%
2026-01-20 16:41,,通霄CC#6,321.2,97.011%
2026-01-20 16:41,,通霄GT#9,180.9,0.000%
2026-01-20 16:41,,台中CC#1(註10),-,-
2026-01-20 16:41,,興達新CC#1,1300.0,0.000%
2026-01-20 16:41,,興達新CC#2(註10),-,-
2026-01-20 16:41,,興達CC#1,445.2,43.622%
2026-01-20 16:41,,興達CC#2,445.2,43.779%
2026-01-20 16:41,,興達CC#3,445.2,0.000%
2026-01-20 16:41,,興達CC#4,445.2,43.397%
2026-01-20 16:41,,興達CC#5,445.2,0.000%
2026-01-20 16:41,,南部CC#1,288.8,38.400%
2026-01-20 16:41,,南部CC#2,288.8,83.345%
2026-01-20 16:41,,南部CC#3,288.8,83.830%
2026-01-20 16:41,,南部CC#4,251.4,67.263%
2026-01-20 16:41,,大林#5,-,-
2026-01-20 16:41,,大林#6,550.0,54.036%
2026-01-20 16:41,,小計,15005.0(26.012%),
2026-01-20 16:41,,海湖#1,450.0,102.022%
2026-01-20 16:41,,新桃#1,630.0,0.000%
2026-01-20 16:41,,國光#1,480.0,89.125%
2026-01-20 16:41,,星彰#1,506.9,86.908%
2026-01-20 16:41,,星元#1,549.1,82.371%
2026-01-20 16:41,,嘉惠#1,700.0,98.429%
2026-01-20 16:41,,嘉惠#2,510.0,6.490%
2026-01-20 16:41,,豐德#1,506.9,86.830%
2026-01-20 16:41,,豐德#2,506.9,86.928%
2026-01-20 16:41,,豐德#3,1100.0,85.118%
2026-01-20 16:41,,小計,5939.7(10.297%),
2026-01-20 16:41,,協和#3,500.0,27.980%
2026-01-20 16:41,,協和#4,500.0,27.960%
2026-01-20 16:41,,澎湖尖山(註4),129.8,24.807%
2026-01-20 16:41,,小計,1129.8(1.959%),
2026-01-20 16:41,,核二Gas1,-,-
2026-01-20 16:41,,核二Gas2,-,-
2026-01-20 16:41,,核三Gas1,-,-
2026-01-20 16:41,,核三Gas2,-,-
2026-01-20 16:41,,台中Gas1&amp;2,140.0,0.000%
2026-01-20 16:41,,台中Gas3&amp;4,140.0,0.000%
2026-01-20 16:41,,金門塔山(註4),113.3,25.774%
2026-01-20 16:41,,馬祖珠山(註4),28.6,28.631%
2026-01-20 16:41,,離島其他(註4),41.2,N/A
2026-01-20 16:41,,小計,463.2(0.803%),
2026-01-20 16:41,,德基#1,78.0,0.000%
2026-01-20 16:41,,德基#2,78.0,0.000%
2026-01-20 16:41,,德基#3,78.0,0.000%
2026-01-20 16:41,,青山#1,92.0,0.000%
2026-01-20 16:41,,青山#2,92.0,0.000%
2026-01-20 16:41,,青山#3,92.0,0.000%
2026-01-20 16:41,,青山#4,92.0,0.000%
2026-01-20 16:41,,谷關#1,54.4,0.000%
2026-01-20 16:41,,谷關#2,54.4,15.978%
2026-01-20 16:41,,谷關#3,54.4,0.000%
2026-01-20 16:41,,谷關#4,54.4,0.000%
2026-01-20 16:41,,天輪#1,22.5,0.000%
2026-01-20 16:41,,天輪#2,22.5,0.000%
2026-01-20 16:41,,天輪#3,22.5,0.000%
2026-01-20 16:41,,天輪#4,22.5,0.000%
2026-01-20 16:41,,天輪#5,105.0,0.000%
2026-01-20 16:41,,馬鞍#1,66.7,13.785%
2026-01-20 16:41,,馬鞍#2,66.7,0.000%
2026-01-20 16:41,,卓蘭#1,40.0,0.000%
2026-01-20 16:41,,卓蘭#2,40.0,0.000%
2026-01-20 16:41,,萬大#1,10.4,0.000%
2026-01-20 16:41,,萬大#2,10.4,0.000%
2026-01-20 16:41,,萬大#3,15.3,0.000%
2026-01-20 16:41,,萬大#4,19.7,0.000%
2026-01-20 16:41,,松林#1&amp;2,20.9,0.000%
2026-01-20 16:41,,大觀一#1,22.0,29.091%
2026-01-20 16:41,,大觀一#2,22.0,0.000%
2026-01-20 16:41,,大觀一#3,22.0,30.000%
2026-01-20 16:41,,大觀一#4,22.0,30.455%
2026-01-20 16:41,,大觀一#5,22.0,29.091%
2026-01-20 16:41,,鉅工#1,21.8,13.333%
2026-01-20 16:41,,鉅工#2,21.8,23.908%
2026-01-20 16:41,,水里#1,12.8,0.002%
2026-01-20 16:41,,立霧#1&amp;#2,32.0,0.000%
2026-01-20 16:41,,龍澗#1,48.6,0.000%
2026-01-20 16:41,,龍澗#2,48.6,8.580%
2026-01-20 16:41,,碧海,61.2,8.987%
2026-01-20 16:41,,烏來&amp;桂山&amp;粗坑,40.5,44.938%
2026-01-20 16:41,,北部小水力(註6),31.1,71.978%
2026-01-20 16:41,,中部小水力(註6),31.3,10.864%
2026-01-20 16:41,,南部小水力(註6),7.2,50.209%
2026-01-20 16:41,,東部小水力(註6),54.6,50.183%
2026-01-20 16:41,,翡翠#1,70.0,0.000%
2026-01-20 16:41,,石門#1,45.0,0.000%
2026-01-20 16:41,,石門#2,45.0,0.000%
2026-01-20 16:41,,曾文#1,50.0,99.400%
2026-01-20 16:41,,義興#1,40.0,33.000%
2026-01-20 16:41,,名間,16.7,0.000%
2026-01-20 16:41,,嘉南西口、烏山頭和八田,22.5,24.927%
2026-01-20 16:41,,卑南,2.0,50.505%
2026-01-20 16:41,,捷祥關山,1.0,0.000%
2026-01-20 16:41,,其它購電小水力,6.1,N/A
2026-01-20 16:41,,小計(註5),2124.4(3.683%),
2026-01-20 16:41,陸域風力台電自有(註13),觀園,30.0,79.920%
2026-01-20 16:41,陸域風力台電自有(註13),台中港,35.0,68.000%
2026-01-20 16:41,陸域風力台電自有(註13),王功,23.0,100.000%
2026-01-20 16:41,陸域風力台電自有(註13),彰工,86.2,62.297%
2026-01-20 16:41,陸域風力台電自有(註13),雲麥,46.0,53.043%
2026-01-20 16:41,陸域風力台電自有(註13),四湖,28.0,89.286%
2026-01-20 16:41,陸域風力台電自有(註13),其它台電自有,84.7,45.787%
2026-01-20 16:41,陸域風力購電(註13),苗栗大鵬,42.0,87.381%
2026-01-20 16:41,陸域風力購電(註13),鹿威彰濱,55.2,83.152%
2026-01-20 16:41,陸域風力購電(註13),觀威觀音&amp;桃威新屋,48.3,84.679%
2026-01-20 16:41,陸域風力購電(註13),中威大安,75.9,117.918%
2026-01-20 16:41,陸域風力購電(註13),創維風,49.2,93.293%
2026-01-20 16:41,陸域風力購電(註13),新源崙背,25.2,96.825%
2026-01-20 16:41,陸域風力購電(註13),彰品風(註10),-,-
2026-01-20 16:41,陸域風力購電(註13),其它購電風力,178.4,51.289%
2026-01-20 16:41,離岸風力台電自有(註13),離岸一期,109.2,85.348%
2026-01-20 16:41,離岸風力台電自有(註13),離岸二期(註10),-,-
2026-01-20 16:41,離岸風力購電(註13),海洋竹南,128.0,96.484%
2026-01-20 16:41,離岸風力購電(註13),海能風,376.0,88.644%
2026-01-20 16:41,離岸風力購電(註13),沃一風,605.2,88.702%
2026-01-20 16:41,離岸風力購電(註13),沃二風,294.8,93.938%
2026-01-20 16:41,離岸風力購電(註13),沃四風(註10),-,-
2026-01-20 16:41,離岸風力購電(註13),沃南風(註10),-,-
2026-01-20 16:41,離岸風力購電(註13),芳一風,96.0,93.042%
2026-01-20 16:41,離岸風力購電(註13),芳二風,451.2,75.523%
2026-01-20 16:41,離岸風力購電(註13),允湖(註10),-,-
2026-01-20 16:41,離岸風力購電(註13),允西(註10),-,-
2026-01-20 16:41,離岸風力購電(註13),中能風(註10),-,-
2026-01-20 16:41,離岸風力購電(註13),龍A風(註10),-,-
2026-01-20 16:41,離岸風力購電(註13),龍B風(註10),-,-
2026-01-20 16:41,,小計,2867.5(4.971%),
2026-01-20 16:41,太陽能台電自有(註13),彰濱光,100.0,0.000%
2026-01-20 16:41,太陽能台電自有(註13),南鹽光,150.0,0.000%
2026-01-20 16:41,太陽能台電自有(註13),其它台電自有,24.3,0.000%
2026-01-20 16:41,太陽能購電(註13),崙尾光,-,-
2026-01-20 16:41,太陽能購電(註13),天衝光,-,-
2026-01-20 16:41,太陽能購電(註13),天篷光,80.0,0.000%
2026-01-20 16:41,太陽能購電(註13),寶興光(註10),-,-
2026-01-20 16:41,太陽能購電(註13),聯華光(註10),-,-
2026-01-20 16:41,太陽能購電(註13),向陽光(註10),-,-
2026-01-20 16:41,太陽能購電(註13),星崴光(註10),-,-
2026-01-20 16:41,太陽能購電(註13),碩力光(註10),-,-
